canonical_smiles,molecule_chembl_id,standard_type,standard_units,standard_value,type,units,value
N#Cc1cccc(COc2ccc(-c3ccn[nH]3)nc2)c1,CHEMBL5183418,Inhibition,%,52.0,INH,%,52.0
CS(=O)(=O)c1cccc(COc2ccc(-c3ccn[nH]3)nc2)c1,CHEMBL5205521,Inhibition,%,13.0,INH,%,13.0
CS(=O)(=O)c1ccc(COc2ccc(-c3ccn[nH]3)nc2)cc1,CHEMBL5195431,Inhibition,%,11.0,INH,%,11.0
Cc1ncsc1CCOc1ccc(-c2ccn[nH]2)cc1,CHEMBL5204432,Inhibition,%,32.0,INH,%,32.0
CC(=O)N1CCC(COc2ccc(-c3ccn[nH]3)nc2)CC1,CHEMBL5206230,Inhibition,%,-4.7,INH,%,-4.7
Cc1cc(Nc2nc(NCc3ccc(F)cc3F)nc3c2cnn3C2CCOCC2)n[nH]1,CHEMBL5185001,Inhibition,%,0.0,INH,%,0.0
CC(=O)N1CCN(c2ccc(OC[C@H]3CO[C@](Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,CHEMBL75,Inhibition,%,98.9,INH,%,98.9
COc1cc2c(N)ccnc2cc1OCCCN1CCCC1,CHEMBL5195846,Inhibition,%,,INH,,
C[C@H](C(=O)NCc1ccccc1)N1C(=O)CCC1=O,CHEMBL5206486,Inhibition,%,100.4,INH,%,100.4
CS(=N)(=O)c1ccc(-c2ccccc2OCF)cc1,CHEMBL5172089,Inhibition,%,9.0,INH,%,9.0
CCC[C@@H]1NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)CN(CCO)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](C)NC(=O)[C@@H](CCC(N)=O)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](C(C)C)NC(=O)[C@H](CC(C)C)N(C)C(=O)CN(C)C1=O,CHEMBL5186371,Inhibition,%,35.5,INH,%,35.5
CC(=O)N1CCN(c2ccc(OC[C@H]3CO[C@](Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,CHEMBL75,Inhibition,%,97.7,INH,%,97.7
NCc1cc(Cl)ccc1Cn1c(=S)[nH]c(=O)c2[nH]ccc21,CHEMBL5172456,Inhibition,%,,INH,,
C[C@@H](N)c1cc(Cl)ccc1Cn1c(=S)[nH]c(=O)c2[nH]ccc21,CHEMBL5095218,Inhibition,%,,INH,,
C[C@@H](N)c1cc(Cl)ccc1Cn1c(=S)[nH]c(=O)c2[nH]cnc21,CHEMBL5181350,Inhibition,%,,INH,,
[2H]C([2H])([2H])NS(=O)(=O)c1ccc(Nc2ncc3c(n2)N([C@@H]2CCC[C@@]2(C)O)C(=O)C32CC2)cc1,CHEMBL5190067,Inhibition,%,,INH,,
[2H]C([2H])([2H])NS(=O)(=O)c1ccc(Nc2ncc3c(n2)N([C@@H]2CCC[C@@H](O)C2)C(=O)C32CC2)cc1,CHEMBL5199259,Inhibition,%,,INH,,
Cn1cc(S(=O)(=O)N2CCC(Nc3ncc4c(n3)N([C@@H]3CCC[C@@H](O)C3)C(=O)C43CC3)CC2)cn1,CHEMBL5177986,Inhibition,%,,INH,,
Cc1cc(C#N)cnc1C(=O)Nc1ccc(F)c([C@]2(C)CS(=O)(=O)[C@@](C)(C(F)F)C(=N)N2)n1,CHEMBL5198665,Inhibition,%,,INH,,
Cc1cc(C#N)cnc1C(=O)Nc1ccc(F)c([C@]2(C)CS(=O)(=O)[C@@](C)(C(F)F)C(=N)N2)n1,CHEMBL5198665,Inhibition,%,,INH,,
Cc1cc(C#N)cnc1C(=O)Nc1ccc(F)c([C@]2(C)CS(=O)(=O)[C@@](C)(C(F)F)C(=N)N2)n1,CHEMBL5198665,Inhibition,%,,INH,,
O=C(N[C@@H]1CCCNC1)c1cccc(Nc2ncc(Cl)c(NCc3cccc(F)c3)n2)c1,CHEMBL5206946,Inhibition,%,14.4,INH,%,14.4
Cc1cc(N(C)C(=O)[C@H]2CC[C@H](Oc3cccc(CO)c3)CC2)ccc1CN1CCN[C@@H](C)C1,CHEMBL5201797,Inhibition,%,3.1,INH,%,3.1
O=C([O-])CC1CCC2(CC1)CCC(c1ccc(NC(=O)c3nnc(Nc4ccc(F)c(F)c4)o3)cc1)CC2.[Na+],CHEMBL5171766,Inhibition,%,5.0,INH,%,5.0
O=C([O-])CC1CCC2(CC1)CCC(c1ccc(NC(=O)c3nnc(Nc4ccc(F)c(F)c4)o3)cn1)CC2.[Na+],CHEMBL5206606,Inhibition,%,17.0,INH,%,17.0
O=C([O-])CC1CCC2(CC1)CCN(c1ccc(NC(=O)c3nnc(Nc4ccc(F)c(F)c4)o3)cn1)CC2.[Na+],CHEMBL5173207,Inhibition,%,12.0,INH,%,12.0
O=C(Nc1ccc(C2CCC3(CC2)CC(C(=O)[O-])C3)cc1)c1nnc(Nc2ccc(F)c(F)c2)o1.[Na+],CHEMBL5170908,Inhibition,%,16.0,INH,%,16.0
O=C(Nc1ccc(N2CCC3(CC2)CC(C(=O)[O-])C3)nc1)c1nnc(Nc2ccc(F)c(F)c2)o1.[Na+],CHEMBL5170969,Inhibition,%,10.0,INH,%,10.0
CCCn1c(=O)c2c3c(sc2n2cnnc12)CC(C(C)(C)C)CC3,CHEMBL5173613,Inhibition,%,3.24,INH,%,3.24
CC(=O)N1CCN(c2ccc(OC[C@H]3CO[C@](Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,CHEMBL75,Inhibition,%,98.5,INH,%,98.5
N#CCNC(=O)c1ccc(-c2nc(Nc3ccc(N4CCC(N5CCOCC5)CC4)cc3)ncc2F)cc1,CHEMBL5180789,Inhibition,%,,INH,,
CC/C(=C(/c1ccc(/C=C/C(=O)O)cc1)c1[nH]c2ccccc2c1Cl)c1ccc(F)cc1Cl,CHEMBL5202937,Inhibition,%,,INH,,
COC(=O)C1CCN(C(=O)c2ccc(N(C)Cc3cnc4nc(N)nc(N)c4n3)cc2)CC1,CHEMBL1232702,Inhibition,%,0.0,INH,%,0.0
COC(=O)C1CCN(C(=O)c2ccc(NCc3cnc4nc(N)nc(N)c4n3)cc2)CC1,CHEMBL1232399,Inhibition,%,0.0,INH,%,0.0
COC(=O)C1CCN(C(=O)c2ccc(N(CCO)Cc3cnc4nc(N)nc(N)c4n3)cc2)CC1,CHEMBL2178602,Inhibition,%,0.0,INH,%,0.0
COC(=O)C1CCN(C(=O)c2ccc(NCc3cnc4nc(N)nc(N)c4n3)cn2)CC1,CHEMBL2178600,Inhibition,%,0.0,INH,%,0.0
NC(=O)C1CCN(C(=O)c2ccc(NCc3cnc4nc(N)nc(N)c4n3)cc2)CC1,CHEMBL2178599,Inhibition,%,0.0,INH,%,0.0
CCN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N2CCC(C(=O)OC)CC2)cc1,CHEMBL5180552,Inhibition,%,0.0,INH,%,0.0
COC(=O)C1CCN(C(=O)c2ccc(N(CCCO)Cc3cnc4nc(N)nc(N)c4n3)cc2)CC1,CHEMBL5171609,Inhibition,%,0.0,INH,%,0.0
COC(=O)C1CCN(C(=O)Cc2ccc(NCc3cnc4nc(N)nc(N)c4n3)cc2)CC1,CHEMBL5183748,Inhibition,%,0.0,INH,%,0.0
COC(=O)C1CCN(C(=O)c2cccc(NCc3cnc4nc(N)nc(N)c4n3)c2)CC1,CHEMBL5170968,Inhibition,%,0.0,INH,%,0.0
CCCOC(=O)C1CCN(C(=O)c2ccc(N(C)Cc3cnc4nc(N)nc(N)c4n3)cc2)CC1,CHEMBL5205559,Inhibition,%,0.0,INH,%,0.0
CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N2CCCCC2)cc1,CHEMBL5197107,Inhibition,%,0.0,INH,%,0.0
NC(=O)C1CCCN1C(=O)Cc1ccc(N(CCCO)Cc2cnc3nc(N)nc(N)c3n2)cc1,CHEMBL5200612,Inhibition,%,0.0,INH,%,0.0
CCOC(=O)C1CCN(C(=O)c2ccc(N(CC)Cc3cnc4nc(N)nc(N)c4n3)cc2)CC1,CHEMBL5199171,Inhibition,%,0.0,INH,%,0.0
CCN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)c2ccccc2)cc1,CHEMBL5201183,Inhibition,%,0.0,INH,%,0.0
Nc1nc(N)c2nc(CNc3ccc(C(=O)N4CCC(C(=O)O)CC4)cc3)cnc2n1,CHEMBL2178604,Inhibition,%,3.0,INH,%,3.0
C#CCN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N2CCC(C(=O)OC)CC2)cc1,CHEMBL5193564,Inhibition,%,8.0,INH,%,8.0
Nc1nc(N)c2nc(C(=O)NCc3ccccc3)cnc2n1,CHEMBL5198855,Inhibition,%,8.0,INH,%,8.0
COC(=O)C1CCN(C(=O)c2ccc(N(Cc3ccccc3)Cc3cnc4nc(N)nc(N)c4n3)cc2)CC1,CHEMBL5184936,Inhibition,%,12.0,INH,%,12.0
CCOC(=O)C1CCCN1C(=O)c1ccc(NCc2cnc3nc(N)nc(N)c3n2)cc1,CHEMBL5182291,Inhibition,%,14.0,INH,%,14.0
CCOC(=O)C1CCN(C(=O)c2ccc(N(C)Cc3cnc4nc(N)nc(N)c4n3)cc2)CC1,CHEMBL5206994,Inhibition,%,14.0,INH,%,14.0
NC(=O)C1CCN(C(=O)Cc2ccc(N(CCCO)Cc3cnc4nc(N)nc(N)c4n3)cc2)CC1,CHEMBL5188304,Inhibition,%,16.0,INH,%,16.0
Nc1nc(N)c2nc(CNc3ccc(C(=O)c4ccccc4)cc3)cnc2n1,CHEMBL5175012,Inhibition,%,17.0,INH,%,17.0
Nc1nc(N)c2nc(CNc3ccc(C(=O)NCCc4ccccc4)cc3)cnc2n1,CHEMBL5204239,Inhibition,%,30.0,INH,%,30.0
COc1ccc(CNC(=O)c2ccc(CNCc3cnc4nc(N)nc(N)c4n3)cc2)cc1OC,CHEMBL5173732,Inhibition,%,31.0,INH,%,31.0
COc1ccc(Oc2ccc(CNCc3cnc4nc(N)nc(N)c4n3)cc2)cc1,CHEMBL5205037,Inhibition,%,33.0,INH,%,33.0
Nc1nc(N)c2nc(CNc3cccc4ccccc34)cnc2n1,CHEMBL26006,Inhibition,%,34.0,INH,%,34.0
Nc1nc(N)c2nc(C(=O)NCc3cccc(C(F)(F)F)c3)cnc2n1,CHEMBL5175397,Inhibition,%,35.0,INH,%,35.0
Nc1nc(N)c2nc(CNCc3ccc(Oc4ccccc4)cc3)cnc2n1,CHEMBL5201599,Inhibition,%,36.0,INH,%,36.0
COC(=O)C1CCN(C(=O)c2ccc(SCc3cnc4nc(N)nc(N)c4n3)nc2)CC1,CHEMBL5182125,Inhibition,%,39.0,INH,%,39.0
COc1ccc(CNC(=O)c2ccc(CNCc3cnc4nc(N)nc(N)c4n3)cc2)cc1,CHEMBL5208403,Inhibition,%,44.0,INH,%,44.0
COc1cc(Oc2ccc(CNCc3cnc4nc(N)nc(N)c4n3)cc2)cc(OC)c1OC,CHEMBL5180685,Inhibition,%,46.0,INH,%,46.0
COc1ccc(Oc2ccc(CN(C)Cc3cnc4nc(N)nc(N)c4n3)cc2)cc1,CHEMBL5184646,Inhibition,%,51.0,INH,%,51.0
COc1ccc(Oc2ccc(CN(Cc3ccccc3)Cc3cnc4nc(N)nc(N)c4n3)cc2)cc1,CHEMBL5193762,Inhibition,%,62.0,INH,%,62.0
C#CCN(Cc1ccc(F)cc1)c1cc(C)c(NC(=O)OC)c(C)c1,CHEMBL5180351,Inhibition,%,25.0,INH,%,25.0
CCCC1CNCc2c1[nH]c(=O)c(C#N)c2N1CCC2(CC1)CC2.Cl,CHEMBL5198935,Inhibition,%,,INH,,
CC(=O)N1c2ccc(C(N)=O)cc2[C@H](Nc2ccc(Cl)cn2)C[C@@H]1C,CHEMBL5194720,Inhibition,%,,INH,,
CCNC(=O)c1ccc2c(c1)[C@H](Nc1ccc(C#N)cn1)C[C@H](C)N2C(C)=O,CHEMBL5190509,Inhibition,%,,INH,,
CC(=O)N1c2ccc(C(N)=O)cc2[C@H](Nc2ncc(Cl)cn2)C[C@@H]1C,CHEMBL5195288,Inhibition,%,,INH,,
COC(=O)C1CN(Cc2ccc(-n3cc(-c4ccccc4)nn3)cc2)C1,CHEMBL5180579,Inhibition,%,99.0,INH,%,99.0
O=C([O-])C1CN(Cc2ccc(-n3cc(-c4ccccc4)nn3)cc2)C1.[Na+],CHEMBL5175958,Inhibition,%,99.0,INH,%,99.0
O=C(O)C1CN(Cc2ccc(-n3cc(-c4ccc(Cl)cc4)nn3)cc2)C1,CHEMBL5180613,Inhibition,%,99.0,INH,%,99.0
COC(=O)C1CN(Cc2ccc(-n3cc(-c4ccc(Br)cc4)nn3)cc2)C1,CHEMBL5180309,Inhibition,%,81.9,INH,%,81.9
O=C([O-])C1CN(Cc2ccc(-n3cc(-c4ccc(Br)cc4)nn3)cc2)C1.[Na+],CHEMBL5181482,Inhibition,%,96.1,INH,%,96.1
O=C(O)C1CN(Cc2ccc(-n3cc(-c4ccc(C(F)(F)F)cc4)nn3)cc2)C1,CHEMBL5181453,Inhibition,%,83.0,INH,%,83.0
CCc1ccc(-c2cn(-c3ccc(CN4CC(C(=O)O)C4)cc3)nn2)cc1,CHEMBL5194896,Inhibition,%,99.0,INH,%,99.0
CCCc1ccc(-c2cn(-c3ccc(CN4CC(C(=O)O)C4)cc3)nn2)cc1,CHEMBL5202986,Inhibition,%,98.9,INH,%,98.9
CCCCc1ccc(-c2cn(-c3ccc(CN4CC(C(=O)OC)C4)cc3)nn2)cc1,CHEMBL5177232,Inhibition,%,99.0,INH,%,99.0
CCCCc1ccc(-c2cn(-c3ccc(CN4CC(C(=O)O)C4)cc3)nn2)cc1,CHEMBL5182813,Inhibition,%,99.0,INH,%,99.0
CCCCCc1ccc(-c2cn(-c3ccc(CN4CC(C(=O)OC)C4)cc3)nn2)cc1,CHEMBL5172318,Inhibition,%,98.2,INH,%,98.2
CCCCCc1ccc(-c2cn(-c3ccc(CN4CC(C(=O)O)C4)cc3)nn2)cc1,CHEMBL5178428,Inhibition,%,99.0,INH,%,99.0
CCCCCCc1ccc(-c2cn(-c3ccc(CN4CC(C(=O)OC)C4)cc3)nn2)cc1,CHEMBL5184880,Inhibition,%,99.0,INH,%,99.0
CCCCCCc1ccc(-c2cn(-c3ccc(CN4CC(C(=O)O)C4)cc3)nn2)cc1,CHEMBL5185995,Inhibition,%,99.0,INH,%,99.0
CC(C)c1ccc(-c2cn(-c3ccc(CN4CC(C(=O)[O-])C4)cc3)nn2)cc1.[Na+],CHEMBL5169412,Inhibition,%,99.0,INH,%,99.0
COC(=O)C1CN(Cc2ccc(-n3cc(-c4ccc(C(C)(C)C)cc4)nn3)cc2)C1,CHEMBL5186304,Inhibition,%,96.9,INH,%,96.9
CC(C)(C)c1ccc(-c2cn(-c3ccc(CN4CC(C(=O)[O-])C4)cc3)nn2)cc1.[Na+],CHEMBL5192549,Inhibition,%,91.0,INH,%,91.0
COC(=O)C1CN(Cc2ccc(-n3cc(-c4ccc(OC(C)C)cc4)nn3)cc2)C1,CHEMBL5182920,Inhibition,%,92.7,INH,%,92.7
CC(C)Oc1ccc(-c2cn(-c3ccc(CN4CC(C(=O)[O-])C4)cc3)nn2)cc1.[Na+],CHEMBL5178933,Inhibition,%,99.0,INH,%,99.0
COC(=O)C1CN(Cc2ccc(-n3cc(-c4ccc(OC(C)C)c(C#N)c4)nn3)cc2)C1,CHEMBL5176185,Inhibition,%,62.0,INH,%,62.0
CC(C)Oc1ccc(-c2cn(-c3ccc(CN4CC(C(=O)[O-])C4)cc3)nn2)cc1C#N.[Na+],CHEMBL5174924,Inhibition,%,99.0,INH,%,99.0
COC(=O)C1CN(Cc2ccc(-n3cc(-c4ccc(OC(C)C)c(Cl)c4)nn3)cc2)C1,CHEMBL5204567,Inhibition,%,99.0,INH,%,99.0
CC(C)Oc1ccc(-c2cn(-c3ccc(CN4CC(C(=O)[O-])C4)cc3)nn2)cc1Cl.[Na+],CHEMBL5177759,Inhibition,%,99.0,INH,%,99.0
COC(=O)C1CN(Cc2ccc(-n3cc(-c4ccc(OC(C)C)c(C(F)(F)F)c4)nn3)cc2)C1,CHEMBL5179798,Inhibition,%,77.7,INH,%,77.7
CC(C)Oc1ccc(-c2cn(-c3ccc(CN4CC(C(=O)[O-])C4)cc3)nn2)cc1C(F)(F)F.[Na+],CHEMBL5170826,Inhibition,%,99.0,INH,%,99.0
COC(=O)C1CN(Cc2ccc(-c3cn(-c4ccc(C(C)(C)C)cc4)nn3)cc2)C1,CHEMBL5183758,Inhibition,%,97.4,INH,%,97.4
CC(C)(C)c1ccc(-n2cc(-c3ccc(CN4CC(C(=O)[O-])C4)cc3)nn2)cc1.[Na+],CHEMBL5189040,Inhibition,%,99.0,INH,%,99.0
COC(=O)C1CN(Cc2ccc(-c3cn(-c4ccc(OC(C)C)c(Cl)c4)nn3)cc2)C1,CHEMBL5202775,Inhibition,%,87.6,INH,%,87.6
CC(C)Oc1ccc(-n2cc(-c3ccc(CN4CC(C(=O)[O-])C4)cc3)nn2)cc1Cl.[Na+],CHEMBL5172303,Inhibition,%,99.0,INH,%,99.0
COC(=O)C1CN(Cc2ccc(C3=NOC(c4ccccc4)C3)cc2)C1,CHEMBL5170921,Inhibition,%,60.7,INH,%,60.7
O=C(O)C1CN(Cc2ccc(C3=NOC(c4ccccc4)C3)cc2)C1,CHEMBL5184674,Inhibition,%,99.0,INH,%,99.0
O=C(O)C1CN(Cc2ccc(C3=NOC(c4ccc(Br)cc4)C3)cc2)C1,CHEMBL5187844,Inhibition,%,84.5,INH,%,84.5
CCc1ccc(C2CC(c3ccc(CN4CC(C(=O)OC)C4)cc3)=NO2)cc1,CHEMBL5188581,Inhibition,%,95.0,INH,%,95.0
CCc1ccc(C2CC(c3ccc(CN4CC(C(=O)[O-])C4)cc3)=NO2)cc1.[Na+],CHEMBL5208384,Inhibition,%,99.0,INH,%,99.0
CCCc1ccc(C2CC(c3ccc(CN4CC(C(=O)[O-])C4)cc3)=NO2)cc1.[Na+],CHEMBL5196884,Inhibition,%,99.0,INH,%,99.0
CC(C)(C)c1ccc(C2CC(c3ccc(CN4CC(C(=O)[O-])C4)cc3)=NO2)cc1.[Na+],CHEMBL5201690,Inhibition,%,99.0,INH,%,99.0
COC(=O)C1CN(Cc2ccc(C3=NOC(c4ccc(OC(C)C)c(C#N)c4)C3)cc2)C1,CHEMBL5191622,Inhibition,%,77.1,INH,%,77.1
CCOc1ccc(C2CC(c3ccc(CN4CC(C(=O)OC)C4)cc3)=NO2)cc1Cl,CHEMBL5199664,Inhibition,%,56.2,INH,%,56.2
CCOc1ccc(C2CC(c3ccc(CN4CC(C(=O)[O-])C4)cc3)=NO2)cc1Cl.[Na+],CHEMBL5173103,Inhibition,%,69.6,INH,%,69.6
COC(=O)C1CN(Cc2ccc(C3=NOC(c4ccc(OC(C)C)c(Cl)c4)C3)cc2)C1,CHEMBL5197074,Inhibition,%,52.6,INH,%,52.6
CC(C)Oc1ccc(C2CC(c3ccc(CN4CC(C(=O)[O-])C4)cc3)=NO2)cc1Cl.[Na+],CHEMBL5176383,Inhibition,%,76.6,INH,%,76.6
COC(=O)C1CN(Cc2ccc(C3=NOC(c4ccc(OC(C)C)c(C(F)(F)F)c4)C3)cc2)C1,CHEMBL5186672,Inhibition,%,64.1,INH,%,64.1
CC(C)Oc1ccc(C2CC(c3ccc(CN4CC(C(=O)[O-])C4)cc3)=NO2)cc1C(F)(F)F.[Na+],CHEMBL5183779,Inhibition,%,99.0,INH,%,99.0
COC(=O)C1CN(Cc2ccc(C3=NOC(c4ccccn4)C3)cc2)C1,CHEMBL5203643,Inhibition,%,82.6,INH,%,82.6
O=C([O-])C1CN(Cc2ccc(C3=NOC(c4ccccn4)C3)cc2)C1.[Na+],CHEMBL5203930,Inhibition,%,99.0,INH,%,99.0
COC(=O)C1CCN(Cc2ccc(-n3cc(-c4ccc(C(C)(C)C)cc4)nn3)cc2)CC1,CHEMBL5209429,Inhibition,%,36.3,INH,%,36.3
CC(C)(C)c1ccc(-c2cn(-c3ccc(CN4CCC(C(=O)[O-])C4)cc3)nn2)cc1.[Na+],CHEMBL5201117,Inhibition,%,92.8,INH,%,92.8
CC(C)(C)c1ccc(-c2cn(-c3ccc(CN4CCC(C(=O)[O-])CC4)cc3)nn2)cc1.[Na+],CHEMBL5190753,Inhibition,%,99.0,INH,%,99.0
COC(=O)C1CCN(Cc2ccc(C3=NOC(c4ccc(OC(C)C)c(Cl)c4)C3)cc2)C1,CHEMBL5202350,Inhibition,%,46.3,INH,%,46.3
CC(C)Oc1ccc(C2CC(c3ccc(CN4CCC(C(=O)[O-])C4)cc3)=NO2)cc1Cl.[Na+],CHEMBL5198753,Inhibition,%,99.0,INH,%,99.0
CC(C)Oc1ccc(C2CC(c3ccc(CN4CCC(C(=O)[O-])CC4)cc3)=NO2)cc1Cl.[Na+],CHEMBL5192922,Inhibition,%,99.0,INH,%,99.0
CCc1cc(=O)[nH]c(-n2nc(C)cc2NC(=O)c2cc(C)ccc2F)n1,CHEMBL5172009,Inhibition,%,-0.9,INH,%,-0.9
CNC(=O)c1noc(-c2cc(-c3ccc(C)cc3)c(O)cc2O)c1-c1ccc(CN2CCCCC2)cc1,CHEMBL5204031,Inhibition,%,17.7,INH,%,17.7
CCNC(=O)c1noc(-c2cc(-c3ccc(C)cc3)c(O)cc2O)c1-c1ccc(CN2CCOCC2)cc1,CHEMBL5176126,Inhibition,%,36.7,INH,%,36.7
CCNC(=O)c1noc(-c2cc(-c3ccc(C)cc3)c(O)cc2O)c1-c1ccc(CN2CCCCC2)cc1,CHEMBL5205337,Inhibition,%,39.8,INH,%,39.8
CNC(=O)c1noc(-c2cc(-c3ccc(C)cc3)c(O)cc2O)c1-c1ccc(CN2CCOCC2)cc1,CHEMBL5204410,Inhibition,%,43.2,INH,%,43.2
CCNC(=O)c1noc(-c2cc(-c3ccc(C)cc3)c(O)cc2O)c1-c1ccc(CN2CCOCC2)cc1,CHEMBL5176126,Inhibition,%,39.3,INH,%,39.3
O=C(NCCCCCCn1nc2ccccn2c1=O)N1CCN(c2cccc(Cl)c2)CC1,CHEMBL5204274,Inhibition,%,75.0,INH,%,75.0
FC1(F)CCN(c2nc3ccccc3c3c2ccn3Cc2cccc(Cl)c2)CC1,CHEMBL5200705,Inhibition,%,59.0,INH,%,59.0
CCCCc1nc(-c2ccc(OCCCN(CC)CC)cc2)cn1-c1ccc(Oc2ccc(Cl)cc2)cc1,CHEMBL3989929,Inhibition,%,0.0,INH,%,0.0
N#Cc1ccc2[nH]cc(CCCCN3CCN(c4ccc5oc(C(N)=O)cc5c4)CC3)c2c1,CHEMBL439849,Inhibition,%,29.0,INH,%,29.0
CCCCc1sc(C2CCN(CCCCc3cn(C)c4ccc(C#N)cc34)CC2)nc1-c1ccc(Oc2ccc(Cl)cc2)cc1,CHEMBL5203206,Inhibition,%,16.3,INH,%,16.3
NC12CC3c4ccccc4C4CC(F)(C1)CC34C2,CHEMBL5187677,Inhibition,%,4.0,INH,%,4.0
NC12CC3c4ccccc4C4CC(F)(C1)CC34C2,CHEMBL5187677,Inhibition,%,10.0,INH,%,10.0
O=c1[nH]cc(CSc2ccc(C(F)(F)F)cc2)[nH]c1=O,CHEMBL5178658,Inhibition,%,40.0,INH,%,40.0
O=c1[nH]cc(CSc2ccc(C(F)F)cc2)[nH]c1=O,CHEMBL5191702,Inhibition,%,40.0,INH,%,40.0
CC(C)(Oc1cccc(N2CCC[C@@H](C(=O)N(Cc3ccc(-c4cn[nH]c4)cc3)C3CC3)C2)c1)C(=O)N1CCNCC1.Cl,CHEMBL4846565,Inhibition,%,96.0,INH,%,96.0
CC(C)(Oc1cccc(N2CCC[C@@H](C(=O)N(Cc3ccc(-c4cnc5[nH]ccc5c4)cc3)C3CC3)C2)c1)C(=O)N1CCNCC1.Cl,CHEMBL5173336,Inhibition,%,97.0,INH,%,97.0
C[C@H](NC(=O)c1c(CCc2ccc(F)cc2)sc2c1CCOC2)c1ccc(C(=O)O)cc1,CHEMBL5195058,Inhibition,%,,INH,,
C[C@H](NC(=O)c1c(C(F)F)nn(C)c1Oc1cccc(C(F)(F)F)c1)c1ccc(C(=O)O)cc1,CHEMBL3670685,Inhibition,%,,INH,,
C[C@H](NC(=O)c1c(Cc2ccc(C(F)(F)F)cc2)sc2c1CCOC2)c1ccc(C(=O)O)cc1,CHEMBL5208220,Inhibition,%,,INH,,
C[C@H](NC(=O)c1c(Cc2cccc(C(F)(F)F)c2)sc2c1CCOC2)c1ccc(C(=O)O)cc1,CHEMBL5189703,Inhibition,%,,INH,,
O=C(O)c1ccc(CNC(=O)c2c(Cc3ccc(F)cc3)sc3c2CCOC3)cc1,CHEMBL5186525,Inhibition,%,,INH,,
CC1=C(C(=O)O[C@H](C)c2ccccc2)C(c2ccc3c(cnn3C)c2)C(C(=O)O[C@H](C)c2ccccc2)=C(C)N1,CHEMBL5180169,Inhibition,%,,INH,,
CC(C)C[C@H](NC(=O)[C@H](CCN)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)CCCCNC(=O)c1ccc(Oc2ccc(C(N)=O)cc2)cc1)C(=O)N(C)[C@@H](CCC(=O)O)C(=O)N1CCC[C@H]1CC(N)=O,CHEMBL5169565,Inhibition,%,-2.4,INH,%,-2.4
CC[C@H](CC(=O)c1cc2cc(OC)c(OC)cc2[se]1)C(=O)O,CHEMBL5219485,Inhibition,%,13.47,INH,%,13.47
COc1cc2cc(C(=O)CCC(=O)O)sc2cc1OC,CHEMBL4434776,Inhibition,%,7.59,INH,%,7.59
O=C(CS(=O)(=O)O)Nc1nc2ccc([N+](=O)[O-])cc2s1,CHEMBL5220051,Inhibition,%,0.0,INH,%,0.0
Cc1c(Br)cc(NC(=O)CS(=O)(=O)O)cc1Br,CHEMBL5219519,Inhibition,%,15.0,INH,%,15.0
O=C(CS(=O)(=O)O)Nc1ccc(N2CCOCC2)c(Br)c1,CHEMBL5220114,Inhibition,%,36.0,INH,%,36.0
Cc1c(Br)cc(NC(=O)NS(=O)(=O)O)cc1Br,CHEMBL5218807,Inhibition,%,0.0,INH,%,0.0
N.O=C(Nc1nc2ccccc2s1)NS(=O)(=O)O,CHEMBL5220687,Inhibition,%,4.0,INH,%,4.0
Cc1c(Br)cc(NC(=O)C(c2ccccc2)S(=O)(=O)O)cc1Br,CHEMBL4794972,Inhibition,%,0.0,INH,%,0.0
O=C(Nc1nc2ccccc2s1)C(c1ccccc1)S(=O)(=O)O,CHEMBL4742123,Inhibition,%,9.0,INH,%,9.0
O=C(CS(=O)(=O)O)Nc1nc2ccccc2s1,CHEMBL5219807,Inhibition,%,6.0,INH,%,6.0
COc1cc2c(cc1OC)[C@@H](C)C(=O)N(C)C=C2,CHEMBL5220623,Inhibition,%,,INH,,
C[C@H]1C(=O)N(C)C=C(c2cnn(C)c2)c2cc([C@@H](O)CO)ccc21,CHEMBL5219602,Inhibition,%,,INH,,
CC(C)n1nc(C(=O)NC2CCN(CC(C)(C)O)CC2)c2ccccc21.O=C(O)C(O)C(O)C(=O)O,CHEMBL5275895,Inhibition,%,0.0,INH,%,0.0
COCCCN1CC2C(CNC(=O)c3nn(C(C)C)c4ccccc34)C2C1,CHEMBL5276171,Inhibition,%,7.9,INH,%,7.9
CC(C)n1nc(C(=O)NCC2C3CN(C4CCOCC4)CC23)c2ccccc21.O=C(O)C(=O)O,CHEMBL5271080,Inhibition,%,12.5,INH,%,12.5
